id;name
5739de05-4939-47c9-baaa-667e8e3b77e5;русский
0a0eecc2-6f06-4186-b397-c39f9e296557;английский
f1013a4b-7c1d-4421-b957-16aa145a3b12;китайский
21e5d4cf-f632-4e85-ab6c-b89a2fa2d6b9;немецкий
692b73cd-eb11-4ab4-a3c8-c3f7cc13c10c;нидерландский
4a6d04fa-a11e-4987-bd8b-16c682fa4709;французский
e177b439-30fc-41f8-89e6-ddad38640ac1;латинский
